Numero de radar;Type de radar;Date de mise en service;VMA ;Latitude; Longitude
15837;Radar fixe;2012-10-29T00:00;50;45.866607;1.276758
15838;Radar fixe;2011-03-22T00:00;80;46.136;4.9601
15839;Radar fixe;2011-05-19T00:00;80;46.363;5.121
15840;Radar fixe;2011-04-11T00:00;80;46.264;5.0168
15841;Radar fixe;2011-03-29T00:00;80;48.493;3.8856
15842;Radar fixe;2011-04-29T00:00;50;48.239;4.6984
15843;Radar fixe;2011-03-04T00:00;80;44.842;2.4786
15844;Radar fixe;2011-03-01T00:00;80;44.881;2.309
15845;Radar fixe;2011-02-25T00:00;80;45.296;2.3919
15846;Radar fixe;2011-05-19T00:00;80;44.728;2.201
15847;Radar fixe;2011-01-20T00:00;50;48.402;1.3886
15848;Radar fixe;2011-06-06T00:00;80;43.856;4.2457
15849;Radar fixe;2011-05-31T00:00;80;43.9693;4.74375
15850;Radar fixe;2006-01-03T00:00;80;44.48061;1.41351
15851;Radar fixe;2011-06-09T00:00;80;43.88;4.0312
15852;Radar fixe;2011-10-07T00:00;80;43.425;0.2871
15853;Radar fixe;2013-09-06T00:00;80;44.032;0.4669
15854;Radar fixe;2011-04-07T00:00;80;45.359;5.438
15855;Radar fixe;2005-06-17T00:00;80;44.9023;1.85292
15856;Radar fixe;2011-01-20T00:00;50;44.661;3.4507
15857;Radar fixe;2011-05-02T00:00;50;48.74;4.3928
15858;Radar fixe;2011-03-25T00:00;70;50.758;2.4193
15859;Radar fixe;2011-03-25T00:00;70;50.75638;2.41687
15860;Radar fixe;2014-01-31T00:00;50;50.253;3.1626
15861;Radar fixe;2011-06-01T00:00;50;46.824;4.3678
15862;Radar fixe;2011-03-23T00:00;80;46.882;4.3956
15863;Radar fixe;2011-04-02T00:00;80;46.565;5.0365
15864;Radar fixe;2011-02-17T00:00;80;48.169;0.578
15865;Radar fixe;2005-06-03T00:00;50;44.51196;1.37049
15866;Radar fixe;2011-01-26T00:00;80;48.241;-0.04168
15867;Radar fixe;2011-04-07T00:00;80;47.808;-0.2779
15868;Radar fixe;2011-02-24T00:00;80;47.813242;0.062468
15869;Radar fixe;2011-02-03T00:00;50;46.145;6.0962
15870;Radar fixe;2011-04-08T00:00;50;48.642804;1.858657
15871;Radar fixe;2011-09-30T00:00;80;43.977;2.0885
15872;Radar fixe;2011-03-24T00:00;80;43.469;2.5387
15873;Radar fixe;2011-05-12T00:00;80;43.782;1.9883
15874;Radar fixe;2011-04-22T00:00;70;43.89822;2.39078
15875;Radar fixe;2011-08-19T00:00;50;48.942;2.364
15876;Radar fixe;2013-04-29T00:00;80;16.25427;-61.28277
15877;Radar fixe;2012-12-27T00:00;80;16.29133;-61.28947
15878;Radar fixe;2012-12-19T00:00;80;16.26033;-61.6273
15879;Radar fixe;2012-12-11T00:00;50;48.847217;2.410152
15880;Radar fixe;2013-01-29T00:00;50;48.847222;2.408315
15881;Radar fixe;2011-07-29T00:00;80;45.96461;5.00528
15882;Radar fixe;2005-07-29T00:00;50;48.99572;1.93146
15883;Radar fixe;2012-08-01T00:00;80;46.381;3.2954
15884;Radar fixe;2011-10-01T00:00;70;44.506;6.1607
15885;Radar fixe;2011-10-04T00:00;70;44.645;6.5753
15886;Radar fixe;2011-10-20T00:00;80;44.515;5.744
15887;Radar fixe;2011-09-29T00:00;50;44.43257;4.18985
15888;Radar fixe;2011-08-19T00:00;50;44.823;4.6617
15889;Radar fixe;2011-04-18T00:00;80;42.995;1.1971
15890;Radar fixe;2011-06-08T00:00;80;44.391;2.3853
15891;Radar fixe;2011-09-28T00:00;80;44.29;2.415
15892;Radar fixe;2011-12-29T00:00;80;43.948;2.912
15893;Radar fixe;2011-07-29T00:00;80;47.295;2.7839
15894;Radar fixe;2011-09-29T00:00;80;47.079;2.2985
15895;Radar fixe;2005-07-29T00:00;50;48.98981;1.84608
15896;Radar fixe;2011-06-08T00:00;50;47.218;5.2566
15897;Radar fixe;2011-10-14T00:00;80;47.376;4.2939
15898;Radar fixe;2011-05-05T00:00;80;45.97067;1.9721
15899;Radar fixe;2011-08-11T00:00;70;48.771;1.1599
15900;Radar fixe;2012-03-01T00:00;80;49.058;0.5715
15901;Radar fixe;2011-10-13T00:00;80;43.958;4.5687
15902;Radar fixe;2012-03-05T00:00;80;43.323;1.4967
15903;Radar fixe;2012-01-26T00:00;80;43.751;1.2765
15904;Radar fixe;2011-07-20T00:00;80;43.739;0.356
15905;Radar fixe;2011-07-19T00:00;80;43.457;0.882
15906;Radar fixe;2011-08-22T00:00;80;48.052;-1.7224
15907;Radar fixe;2011-07-18T00:00;80;44.20029;-0.74267
15908;Radar fixe;2011-09-28T00:00;80;44.20029;-0.74267
15909;Radar fixe;2013-07-08T00:00;80;47.562;1.3053
15910;Radar fixe;2011-06-01T00:00;80;47.718;1.0176
15911;Radar fixe;2012-10-05T00:00;80;46.09;4.0761
15912;Radar fixe;2011-10-20T00:00;80;45.019;3.8397
15913;Radar fixe;2011-10-13T00:00;80;45.334;4.1481
15914;Radar fixe;2011-09-22T00:00;80;45.024;3.7753
15915;Radar fixe;2005-10-10T00:00;80;44.2327;2.98771
15916;Radar fixe;2011-12-05T00:00;80;45.27165;3.91759
15917;Radar fixe;2012-12-28T00:00;80;47.743;2.01479
15918;Radar fixe;2011-10-13T00:00;80;48.023;1.9673
15919;Radar fixe;2011-05-02T00:00;80;47.5582;-0.10143
15920;Radar fixe;2011-05-05T00:00;80;47.313826;-0.402958
15921;Radar fixe;2011-06-10T00:00;80;47.248639;-0.912927
15922;Radar fixe;2011-06-01T00:00;70;48.804;-1.5681
15923;Radar fixe;2011-05-13T00:00;80;48.6;-1.0612
15924;Radar fixe;2011-09-28T00:00;50;49.29;4.0043
15925;Radar fixe;2012-03-15T00:00;90;48.97;4.3817
15926;Radar fixe;2011-11-14T00:00;80;47.9623;5.6475
15927;Radar fixe;2011-07-29T00:00;50;48.445;5.1518
15928;Radar fixe;2011-10-13T00:00;50;49.38;5.63
15929;Radar fixe;2011-11-14T00:00;80;48.784;5.1962
15930;Radar fixe;2011-08-03T00:00;50;49.213;5.6255
15931;Radar fixe;2011-07-29T00:00;70;45.604;2.6978
15932;Radar fixe;2011-06-10T00:00;80;45.602;2.6957
15933;Radar fixe;2011-09-28T00:00;70;45.762;3.1192
15934;Radar fixe;2012-03-05T00:00;50;45.765;3.038
15935;Radar fixe;2011-09-29T00:00;80;43.36;-1.5818
15936;Radar fixe;2011-06-06T00:00;70;43.492;-1.3675
15937;Radar fixe;2012-03-15T00:00;80;43.239;-0.2657
15938;Radar fixe;2012-03-09T00:00;70;42.623;2.9212
15939;Radar fixe;2011-11-17T00:00;80;42.433;1.9606
15940;Radar fixe;2012-03-21T00:00;80;42.753;3.0212
15941;Radar fixe;2011-11-24T00:00;80;42.455;1.9423
15942;Radar fixe;2011-09-28T00:00;80;48.922;7.1083
15943;Radar fixe;2011-12-15T00:00;80;48.387;7.5399
15944;Radar fixe;2011-09-08T00:00;50;45.782461;4.859775
15945;Radar fixe;2011-09-09T00:00;50;45.782461;4.859775
15946;Radar fixe;2011-10-13T00:00;90;45.663;6.3931
15947;Radar fixe;2011-11-03T00:00;80;45.526;6.1895
15948;Radar fixe;2012-12-05T00:00;80;46.071;6.4749
15949;Radar fixe;2013-02-18T00:00;80;45.7552;6.27998
15950;Radar fixe;2012-02-03T00:00;80;49.9603;2.38441
15951;Radar fixe;2011-05-19T00:00;50;46.404;0.7122
15952;Radar fixe;2012-02-17T00:00;70;46.416236;0.839839
15953;Radar fixe;2011-04-18T00:00;70;46.816;0.34
15954;Radar fixe;2011-05-19T00:00;70;46.555;0.3358
15955;Radar fixe;2015-02-23T00:00;90;48.8824598;2.4563919
15956;Radar fixe;2011-09-29T00:00;50;48.969329;2.40478
15957;Radar fixe;2013-07-08T00:00;90;49.383;6.0775
15958;Radar fixe;2012-08-20T00:00;80;47.784;1.0304
15959;Radar fixe;2013-10-25T00:00;50;48.826;2.2592
15960;Radar fixe;2011-11-14T00:00;50;48.822;2.2529
15961;Radar fixe;2014-01-27T00:00;50;43.30321;5.36489
15962;Radar fixe;2012-02-27T00:00;50;45.725962;4.865838
15963;Radar fixe;2012-02-27T00:00;50;45.722977;4.876683
15964;Radar fixe;2012-08-08T00:00;70;45.78;5.4696
15965;Radar fixe;2012-05-03T00:00;50;43.759;7.4662
15966;Radar fixe;2012-02-20T00:00;70;43.66;7.1026
15967;Radar fixe;2012-03-08T00:00;50;43.783;7.5157
15968;Radar fixe;2012-04-13T00:00;50;43.758122;7.470991
15969;Radar fixe;2012-02-17T00:00;50;43.783;7.5162
15970;Radar fixe;2005-10-03T00:00;90;47.4634;-0.51692
15971;Radar fixe;2005-09-22T00:00;110;47.97137;-4.14189
15972;Radar fixe;2005-09-02T00:00;50;49.33497;2.19774
15973;Radar fixe;2006-02-02T00:00;90;49.24949;2.48193
15974;Radar fixe;2006-01-10T00:00;80;49.48912;2.14978
15975;Radar fixe;2005-10-26T00:00;90;45.20905;1.68252
15976;Radar fixe;2006-03-04T00:00;80;43.38478;6.04887
15977;Radar fixe;2005-10-28T00:00;80;43.46718;5.86652
15978;Radar fixe;2005-09-10T00:00;110;48.45001;6.23374
15979;Radar fixe;2006-02-27T00:00;80;44.52951;6.36334
15980;Radar fixe;2005-07-27T00:00;110;47.33027;-1.65035
15981;Radar fixe;2005-09-15T00:00;110;47.53834;-2.41506
15982;Radar fixe;2005-07-29T00:00;110;47.94999;-2.52558
15983;Radar fixe;2005-08-01T00:00;80;48.10143;-2.26267
15984;Radar fixe;2005-09-23T00:00;90;49.74891;4.70319
15985;Radar fixe;2006-02-21T00:00;70;45.55669;-0.55508
15986;Radar fixe;2006-04-05T00:00;70;42.56163;8.80249
15987;Radar fixe;2005-08-19T00:00;90;48.37632;-4.27611
15988;Radar fixe;2005-10-27T00:00;110;48.21977;-3.9918
15989;Radar fixe;2005-08-29T00:00;50;46.9916;3.16732
15990;Radar fixe;2005-12-09T00:00;90;42.52638;3.06145
15991;Radar fixe;2006-02-01T00:00;110;47.79848;7.3084
15992;Radar fixe;2005-08-12T00:00;80;47.72129;6.30523
15993;Radar fixe;2006-01-08T00:00;70;47.00845;4.32084
15994;Radar fixe;2005-12-06T00:00;80;46.19021;-0.66783
15995;Radar fixe;2005-08-01T00:00;80;46.24247;-0.52535
15996;Radar fixe;2006-07-11T00:00;90;46.32149;-0.41641
15997;Radar fixe;2005-08-26T00:00;110;46.75917;-1.43079
15998;Radar fixe;2005-09-06T00:00;70;47.72206;6.83214
15999;Radar fixe;2005-09-28T00:00;80;49.67523;5.09251
16000;Radar feu rouge;2011-04-18T00:00;;48.26735;4.08897
16001;Radar feu rouge;2011-04-18T00:00;;48.26683;4.08951
16002;Radar feu rouge;2011-04-18T00:00;;48.51605;3.71489
16003;Radar feu rouge;2011-04-18T00:00;;48.5168;3.71492
16004;Radar feu rouge;2011-06-15T00:00;;48.2887;4.08385
16005;Radar feu rouge;2010-11-05T00:00;;47.08204;2.38935
16006;Radar feu rouge;2010-12-01T00:00;;47.07217;2.39421
16007;Radar feu rouge;2010-11-05T00:00;;47.07557;2.4065
16008;Radar feu rouge;2010-09-17T00:00;;47.09063;2.39863
16009;Radar feu rouge;2010-09-17T00:00;;47.06174;2.40934
16010;Radar feu rouge;2010-10-11T00:00;;47.10346;2.40944
16011;Radar feu rouge;2010-09-17T00:00;;47.10464;2.42484
16012;Radar feu rouge;2010-10-11T00:00;;47.09983;2.38126
16013;Radar feu rouge;2010-09-29T00:00;;47.1001;2.38089
16014;Radar feu rouge;2010-09-29T00:00;;47.08232;2.38926
16015;Radar feu rouge;2010-09-29T00:00;;47.07209;2.39383
16016;Radar feu rouge;2010-09-17T00:00;;47.10315;2.40934
16017;Radar feu rouge;2009-10-17T00:00;;47.33623;5.06105
16018;Radar feu rouge;2009-10-30T00:00;;47.33656;5.05718
16019;Radar feu rouge;2011-08-08T00:00;;47.30522;5.04973
16020;Radar feu rouge;2011-12-05T00:00;;47.3135;5.01435
16021;Radar feu rouge;2011-12-05T00:00;;47.31374;5.01383
16022;Radar feu rouge;2011-09-09T00:00;;47.30932;5.03785
16023;Radar feu rouge;2011-08-25T00:00;;47.31603;5.04453
16024;Radar feu rouge;2011-09-09T00:00;;47.34155;5.051
16025;Radar feu rouge;2011-09-09T00:00;;47.34108;5.05173
16026;Radar feu rouge;2011-01-05T00:00;;48.49254;-2.74855
16027;Radar feu rouge;2011-01-05T00:00;;48.51745;-2.77898
16028;Radar feu rouge;2013-02-28T00:00;;49.01918;1.11881
16029;Radar feu rouge;2013-02-28T00:00;;49.01643;1.16164
16030;Radar feu rouge;2010-08-03T00:00;;49.20748;1.18436
16031;Radar feu rouge;2010-11-05T00:00;;48.75866;1.24417
16032;Radar feu rouge;2011-12-08T00:00;;48.40188;-4.40631
16033;Radar feu rouge;2013-03-04T00:00;;48.099;-1.75759
16034;Radar feu rouge;2013-03-04T00:00;;48.10138;-1.75419
16035;Radar feu rouge;2013-03-04T00:00;;48.06301;-1.69948
16036;Radar feu rouge;2013-03-04T00:00;;48.09839;-1.75776
16037;Radar feu rouge;2011-04-18T00:00;;47.39703;0.74129
16038;Radar feu rouge;2011-05-25T00:00;;47.39722;0.74247
16039;Radar feu rouge;2011-04-18T00:00;;47.4984;0.78481
16040;Radar feu rouge;2011-04-18T00:00;;47.49706;0.78348
16041;Radar feu rouge;2011-07-06T00:00;;47.54799;0.55112
16042;Radar feu rouge;2011-07-06T00:00;;47.54725;0.5516
16043;Radar feu rouge;2011-08-08T00:00;;47.54783;0.55181
16044;Radar feu rouge;2012-07-06T00:00;;47.5475;0.55073
16045;Radar feu rouge;2011-04-18T00:00;;47.50108;0.78872
16046;Radar feu rouge;2011-04-18T00:00;;47.50159;0.78942
16047;Radar feu rouge;2010-05-19T00:00;;47.2086;-1.56936
16048;Radar feu rouge;2010-06-18T00:00;;47.21771;-1.55533
16049;Radar feu rouge;2010-11-05T00:00;;47.23515;-1.54126
16050;Radar feu rouge;2010-07-27T00:00;;47.21599;-1.56547
16051;Radar feu rouge;2010-05-19T00:00;;47.18919;-1.50951
16052;Radar feu rouge;2011-03-28T00:00;;47.92806;1.84078
16053;Radar feu rouge;2011-08-08T00:00;;47.8797;1.90827
16054;Radar feu rouge;2011-10-10T00:00;;47.91488;1.91672
16055;Radar feu rouge;2011-03-28T00:00;;47.91437;1.96492
16056;Radar feu rouge;2011-10-10T00:00;;47.90655;1.90882
16057;Radar feu rouge;2011-04-04T00:00;;47.99369;2.73244
16058;Radar feu rouge;2011-03-28T00:00;;47.91401;1.96377
16059;Radar feu rouge;2011-03-28T00:00;;47.92766;1.84178
16060;Radar feu rouge;2011-08-25T00:00;;47.90631;1.92195
16061;Radar feu rouge;2011-09-09T00:00;;47.91459;1.89952
16062;Radar feu rouge;2010-04-09T00:00;;47.0542;-0.9012
16063;Radar feu rouge;2010-03-05T00:00;;47.07346;-0.86765
16064;Radar feu rouge;2010-04-12T00:00;;47.44782;-0.54293
16065;Radar feu rouge;2010-06-02T00:00;;47.47536;-0.53511
16066;Radar feu rouge;2010-07-02T00:00;;49.64775;-1.6512
16067;Radar feu rouge;2010-06-02T00:00;;49.05185;-1.44385
16068;Radar feu rouge;2010-12-20T00:00;;49.11324;-1.07941
16069;Radar feu rouge;2010-07-02T00:00;;49.65346;-1.66389
16070;Radar feu rouge;2010-10-11T00:00;;48.94266;4.37827
16071;Radar feu rouge;2010-09-30T00:00;;48.7338;4.58976
16072;Radar feu rouge;2013-03-25T00:00;;47.33656;5.05717
16073;Radar feu rouge;2010-06-08T00:00;;48.89758;2.25741
16074;Radar feu rouge;2010-09-29T00:00;;48.63713;4.94341
16075;Radar feu rouge;2010-04-12T00:00;;48.62562;4.9905
16076;Radar feu rouge;2011-05-20T00:00;;48.09975;5.1528
16077;Radar feu rouge;2011-05-20T00:00;;48.0986;5.15407
16078;Radar feu rouge;2011-05-20T00:00;;48.11455;5.14388
16079;Radar feu rouge;2011-10-24T00:00;;48.6392;4.94399
16080;Radar feu rouge;2010-10-18T00:00;;48.68357;6.16852
16081;Radar feu rouge;2010-06-04T00:00;;48.68749;6.17025
16082;Radar feu rouge;2010-05-03T00:00;;48.69504;6.12486
16083;Radar feu rouge;2010-06-04T00:00;;48.69573;6.14113
16084;Radar feu rouge;2011-12-09T00:00;;48.687;6.1957
16085;Radar feu rouge;2011-12-09T00:00;;48.6836;6.17326
16086;Radar feu rouge;2012-01-30T00:00;;48.699;6.18748
16087;Radar feu rouge;2011-12-09T00:00;;48.7048;6.163
16088;Radar feu rouge;2011-12-09T00:00;;48.6896;6.2026
16089;Radar feu rouge;2012-06-21T00:00;;48.70035;6.1724
16090;Radar feu rouge;2012-01-03T00:00;;48.69355;6.19216
16091;Radar feu rouge;2011-12-09T00:00;;48.6797;6.19854
16092;Radar feu rouge;2013-02-18T00:00;;48.70097;6.2248
16093;Radar feu rouge;2011-12-09T00:00;;48.677;6.1468
16094;Radar feu rouge;2010-11-15T00:00;;47.65372;-2.73536
16095;Radar feu rouge;2010-05-25T00:00;;47.66869;-2.99453
16096;Radar feu rouge;2010-01-15T00:00;;49.10031;6.1802
16097;Radar feu rouge;2010-01-12T00:00;;49.10163;6.17741
16098;Radar feu rouge;2013-03-14T00:00;;49.11152;6.17849
16099;Radar feu rouge;2010-07-02T00:00;;50.62709;3.03905
16100;Radar feu rouge;2010-04-19T00:00;;50.63083;3.0775
16101;Radar feu rouge;2010-05-03T00:00;;50.64581;2.98818
16102;Radar feu rouge;2010-07-02T00:00;;50.62158;3.04617
16103;Radar feu rouge;2010-04-19T00:00;;50.67736;3.19907
16104;Radar feu rouge;2010-06-09T00:00;;50.70538;3.1699
16105;Radar feu rouge;2010-04-19T00:00;;50.60723;3.04267
16106;Radar feu rouge;2012-08-02T00:00;;50.60577;3.04904
16107;Radar feu rouge;2010-07-02T00:00;;50.71484;3.17946
16108;Radar feu rouge;2010-12-01T00:00;;51.04381;2.38338
16109;Radar feu rouge;2011-06-02T00:00;;51.04781;2.41626
16110;Radar feu rouge;2010-12-01T00:00;;51.02247;2.30489
16111;Radar feu rouge;2012-08-10T00:00;;51.02374;2.34683
16112;Radar feu rouge;2010-04-19T00:00;;50.62248;3.0612
16113;Radar feu rouge;2010-12-13T00:00;;51.04313;2.38317
16114;Radar feu rouge;2010-12-01T00:00;;51.04355;2.38259
16115;Radar feu rouge;2011-03-18T00:00;;51.04821;2.41721
16116;Radar feu rouge;2011-03-18T00:00;;51.04834;2.41637
16117;Radar feu rouge;2010-12-01T00:00;;51.02207;2.30364
16118;Radar feu rouge;2010-12-01T00:00;;51.02262;2.30417
16119;Radar feu rouge;2010-12-01T00:00;;51.02194;2.30455
16120;Radar feu rouge;2010-12-01T00:00;;50.0534;3.93018
16121;Radar feu rouge;2011-09-09T00:00;;50.63242;3.05247
16122;Radar feu rouge;2011-09-09T00:00;;50.63239;3.05188
16123;Radar feu rouge;2011-05-25T00:00;;50.6471;3.02656
16124;Radar feu rouge;2011-06-02T00:00;;50.64764;3.02591
16125;Radar feu rouge;2011-05-13T00:00;;50.64758;3.02644
16126;Radar feu rouge;2011-06-15T00:00;;50.33424;3.30118
16127;Radar feu rouge;2011-05-25T00:00;;50.33397;3.30235
16128;Radar feu rouge;2011-10-10T00:00;;50.43829;3.43207
16129;Radar feu rouge;2011-10-10T00:00;;50.35537;3.50134
16130;Radar feu rouge;2011-05-25T00:00;;50.37334;3.39236
16131;Radar feu rouge;2011-05-25T00:00;;50.37373;3.39259
16132;Radar feu rouge;2012-01-30T00:00;;51.03116;2.34978
16133;Radar feu rouge;2012-08-02T00:00;;51.02777;2.36432
16134;Radar feu rouge;2012-01-30T00:00;;51.03167;2.34941
16135;Radar feu rouge;2010-02-12T00:00;;49.25609;2.48729
16136;Radar feu rouge;2011-10-03T00:00;;49.41336;2.81357
16137;Radar feu rouge;2010-06-18T00:00;;49.19951;2.57965
16138;Radar feu rouge;2010-07-02T00:00;;49.30713;2.60424
16139;Radar feu rouge;2010-02-12T00:00;;49.28813;2.20131
16140;Radar feu rouge;2010-03-05T00:00;;49.39815;3.04604
16141;Radar feu rouge;2010-08-03T00:00;;49.35859;2.79108
16142;Radar feu rouge;2010-05-19T00:00;;49.1929;2.46489
16143;Radar feu rouge;2010-07-13T00:00;;49.43608;2.08258
16144;Radar feu rouge;2010-04-12T00:00;;49.3003;2.60447
16145;Radar feu rouge;2010-02-12T00:00;;49.25654;2.48718
16146;Radar feu rouge;2010-03-05T00:00;;49.39811;3.04472
16147;Radar feu rouge;2010-12-20T00:00;;49.21516;2.41446
16148;Radar feu rouge;2011-05-13T00:00;;49.43465;2.09014
16149;Radar feu rouge;2010-06-18T00:00;;49.19874;2.5792
16150;Radar feu rouge;2010-12-13T00:00;;49.20838;2.59115
16151;Radar feu rouge;2010-12-20T00:00;;49.16918;2.24437
16152;Radar feu rouge;2010-12-20T00:00;;49.16911;2.23774
16153;Radar feu rouge;2011-04-28T00:00;;49.25971;2.47505
16154;Radar feu rouge;2011-04-28T00:00;;49.26013;2.475
16155;Radar feu rouge;2011-06-02T00:00;;49.15169;2.28648
16156;Radar feu rouge;2011-04-28T00:00;;49.25247;2.47685
16157;Radar feu rouge;2011-04-28T00:00;;49.2528;2.47748
16158;Radar feu rouge;2010-12-20T00:00;;49.16911;2.23887
16159;Radar feu rouge;2011-01-24T00:00;;49.16883;2.245
16160;Radar feu rouge;2011-11-25T00:00;;49.2896;2.87844
16161;Radar feu rouge;2011-04-04T00:00;;50.44259;2.85414
16162;Radar feu rouge;2011-01-16T00:00;;50.50951;2.72781
16163;Radar feu rouge;2011-04-04T00:00;;50.42462;2.92811
16164;Radar feu rouge;2011-02-11T00:00;;50.2882;2.78034
16165;Radar feu rouge;2011-04-28T00:00;;50.4431;2.85474
16166;Radar feu rouge;2011-01-16T00:00;;50.50994;2.72999
16167;Radar feu rouge;2013-01-03T00:00;;50.44957;2.81837
16168;Radar feu rouge;2011-06-02T00:00;;50.42525;2.92709
16169;Radar feu rouge;2012-03-29T00:00;;50.41712;2.94742
16170;Radar feu rouge;2012-03-29T00:00;;50.41011;2.93464
16171;Radar feu rouge;2012-12-20T00:00;;50.94629;1.88964
16172;Radar feu rouge;2012-03-09T00:00;;50.41682;2.94691
16173;Radar feu rouge;2012-03-09T00:00;;50.41056;2.93454
16174;Radar feu rouge;2012-12-20T00:00;;50.94613;1.88849
16175;Radar feu rouge;2012-12-20T00:00;;50.9443;1.82252
16176;Radar feu rouge;2010-01-25T00:00;;48.56507;7.70658
16177;Radar feu rouge;2010-01-08T00:00;;48.5754;7.75624
16178;Radar feu rouge;2010-01-08T00:00;;48.57854;7.70858
16179;Radar feu rouge;2011-08-25T00:00;;48.56451;7.70597
16180;Radar feu rouge;2011-09-09T00:00;;48.8135;7.78417
16181;Radar feu rouge;2011-05-20T00:00;;48.26793;7.45673
16182;Radar feu rouge;2011-09-09T00:00;;48.81083;7.78316
16183;Radar feu rouge;2011-08-25T00:00;;48.59147;7.73109
16184;Radar feu rouge;2011-04-18T00:00;;48.26896;7.45738
16185;Radar feu rouge;2011-04-18T00:00;;48.25858;7.45031
16186;Radar feu rouge;2011-09-09T00:00;;48.58049;7.7283
16187;Radar feu rouge;2011-06-02T00:00;;48.59139;7.73171
16188;Radar feu rouge;2010-06-08T00:00;;48.08655;7.33138
16189;Radar feu rouge;2010-10-11T00:00;;47.75009;7.30572
16190;Radar feu rouge;2010-06-25T00:00;;48.07497;7.35078
16191;Radar feu rouge;2010-09-29T00:00;;47.74795;7.32235
16192;Radar feu rouge;2010-06-08T00:00;;47.75936;7.34452
16193;Radar feu rouge;2011-04-04T00:00;;48.07078;7.33429
16194;Radar feu rouge;2011-04-04T00:00;;48.07414;7.33388
16195;Radar feu rouge;2011-04-04T00:00;;48.08379;7.34739
16196;Radar feu rouge;2011-04-04T00:00;;48.08063;7.36049
16197;Radar feu rouge;2011-08-08T00:00;;47.7605;7.3392
16198;Radar feu rouge;2011-06-15T00:00;;47.7688;7.32611
16199;Radar feu rouge;2012-06-21T00:00;;47.7411;7.3439
16200;Radar feu rouge;2011-08-08T00:00;;47.7322;7.29444
16201;Radar feu rouge;2011-07-06T00:00;;47.75552;7.35
16202;Radar feu rouge;2010-09-27T00:00;;47.62728;6.17214
16203;Radar feu rouge;2010-09-27T00:00;;47.69792;6.6381
16204;Radar feu rouge;2010-09-27T00:00;;47.69814;6.63669
16205;Radar feu rouge;2010-08-10T00:00;;47.96879;0.21026
16206;Radar feu rouge;2011-04-18T00:00;;47.97446;0.22575
16207;Radar feu rouge;2010-08-10T00:00;;48.00846;0.1808
16208;Radar feu rouge;2010-08-10T00:00;;47.96978;0.21043
16209;Radar feu rouge;2011-04-18T00:00;;47.97511;0.22431
16210;Radar feu rouge;2010-08-10T00:00;;48.00901;0.18087
16211;Radar feu rouge;2011-04-18T00:00;;47.96239;0.17729
16212;Radar feu rouge;2011-04-18T00:00;;47.96291;0.17686
16213;Radar feu rouge;2011-09-09T00:00;;47.71996;-0.10689
16214;Radar feu rouge;2011-09-09T00:00;;47.71908;-0.10594
16215;Radar feu rouge;2013-01-03T00:00;;48.83718;2.29687
16216;Radar feu rouge;2013-02-08T00:00;;48.87522;2.27155
16217;Radar feu rouge;2013-02-18T00:00;;48.88411;2.36773
16218;Radar feu rouge;2013-02-05T00:00;;48.86931;2.33831
16219;Radar feu rouge;2012-12-20T00:00;;48.8843;2.36107
16220;Radar feu rouge;2013-02-05T00:00;;48.87832;2.3536
16221;Radar feu rouge;2013-02-08T00:00;;48.83221;2.37974
16222;Radar feu rouge;2013-01-03T00:00;;48.86374;2.37157
16223;Radar feu rouge;2013-02-08T00:00;;48.87474;2.27069
16224;Radar feu rouge;2009-10-23T00:00;;48.85692;2.34858
16225;Radar feu rouge;2013-02-08T00:00;;48.86091;2.3408
16226;Radar feu rouge;2011-04-28T00:00;;49.4365;1.13427
16227;Radar feu rouge;2010-04-09T00:00;;49.52286;0.10446
16228;Radar feu rouge;2011-01-26T00:00;;49.90506;1.07685
16229;Radar feu rouge;2010-05-19T00:00;;49.38958;1.19947
16230;Radar feu rouge;2010-09-17T00:00;;49.42248;1.71688
16231;Radar feu rouge;2011-04-28T00:00;;49.45289;1.05604
16232;Radar feu rouge;2010-09-17T00:00;;49.53334;0.35628
16233;Radar feu rouge;2011-04-28T00:00;;49.4356;1.07725
16234;Radar feu rouge;2011-04-28T00:00;;49.4257;1.08262
16235;Radar feu rouge;2011-04-28T00:00;;49.48269;1.73581
16236;Radar feu rouge;2012-08-02T00:00;;49.91393;1.07488
16237;Radar feu rouge;2011-06-15T00:00;;49.48864;0.15095
16238;Radar feu rouge;2011-04-28T00:00;;49.75099;0.88116
16239;Radar feu rouge;2011-04-28T00:00;;49.44392;1.08523
16240;Radar feu rouge;2011-01-10T00:00;;49.90215;1.11774
16241;Radar feu rouge;2011-12-01T00:00;;49.9048;1.09274
16242;Radar feu rouge;2012-04-06T00:00;;48.967;2.69885
16243;Radar feu rouge;2012-12-18T00:00;;48.18572;2.73246
16244;Radar feu rouge;2010-03-01T00:00;;48.89345;2.13779
