Numéro de radar;Type de radar;Date de mise en service;VMA ;Latitude; Longitude
51073;ETT;03/01/2020 00:00;80;+49.603306;+2.320830
51074;ETT;19/07/2019 00:00;80;+48.020599;-1.814665
51075;ETT;23/08/2019 00:00;90;+47.674316;+1.328694
51076;ETT;05/06/2020 00:00;80;+48.045818;-1.630363
51077;ETT;14/02/2020 00:00;70;+48.059021;-1.791385
51078;ETT;30/09/2019 00:00;90;+48.689106;+0.669449
51079;ETT;23/09/2019 00:00;80;+46.471857;+4.669973
51080;ETT;19/11/2019 00:00;50;+48.170001;+0.578827
51081;ETT;25/10/2019 00:00;90;+48.114322;+0.345687
51082;ETT;22/11/2019 00:00;50;+47.671984;+6.923822
51083;ETT;27/09/2019 00:00;90;+48.587108;-0.291599
51084;ETT;30/09/2019 00:00;80;+48.785428;+0.664265
51085;ETT;18/06/2020 00:00;80;+47.565157;+6.927857
51086;ETT;18/06/2020 00:00;90;+46.376370;+4.862027
51087;ETT;17/03/2021 17:30;90;+49.161935;+4.199394
51088;ETT;27/09/2019 00:00;90;+48.580913;-0.408428
51089;ETT;29/07/2019 00:00;80;+48.327402;-1.099823
51090;ETT;13/02/2020 00:00;80;+48.022738;-1.195666
51092;ETT;27/09/2019 00:00;90;+48.563478;-0.708854
51093;ETT;12/12/2019 00:00;90;+48.807575;-0.562458
51094;ETT;12/12/2019 00:00;90;+48.340888;+0.758801
51095;ETT;19/03/2020 00:00;50;+48.763807;+4.585400
51096;ETT;27/07/2020 00:00;70;+46.557220;+4.940732
51097;ETT;23/09/2019 00:00;50;+46.824424;+4.367908
51098;ETT;25/02/2020 13:23;70;+46.820110;+1.732103
51099;ETT;08/11/2019 00:00;80;+48.779830;+3.052633
51100;ETT;24/01/2020 00:00;80;+49.362353;+0.441016
51101;ETT;08/11/2019 00:00;70;+47.460595;-2.076577
51102;ETT;14/11/2019 00:00;80;+48.716081;+0.862831
51103;ETT;05/06/2020 00:00;90;+49.266024;+2.456052
51104;ETT;20/11/2019 00:00;80;+48.682256;+0.803700
51105;ETT;19/02/2020 00:00;80;+48.836181;+7.918737
51106;ETT;14/11/2019 00:00;90;+47.964603;+3.813087
51107;ETT;10/11/2020 00:00;80;+49.408353;+4.368647
51108;ETT;19/02/2020 00:00;80;+48.863158;+7.700858
51109;ETT;29/11/2019 00:00;70;+49.145559;+2.679875
51110;ETT;03/03/2020 00:00;80;+47.232082;+0.104168
51111;ETT;28/11/2019 00:00;80;+47.566734;+0.956813
51112;ETT;22/01/2020 00:00;70;+48.171336;+3.261200
51113;ETT;19/12/2019 00:00;50;+48.665377;+2.339855
51114;ETT;27/11/2019 00:00;50;+48.995700;+1.931496
51115;ETT;03/12/2019 00:00;50;+49.019351;+1.610821
51116;ETT;15/11/2019 00:00;80;+47.291326;+0.809702
51117;ETT;28/02/2020 00:00;70;+49.226461;+0.754489
51118;ETT;20/01/2020 00:00;80;+46.908651;-0.997671
51119;ETT;05/02/2020 00:00;80;+46.428209;-0.835622
51120;ETT;17/12/2019 00:00;80;+46.658870;-1.816938
51121;ETT;31/08/2020 00:00;70;+47.599404;+7.385392
51122;ETT;28/11/2019 00:00;80;+47.401925;+0.868790
51123;ETT;28/11/2019 00:00;80;+49.154674;+0.722231
51124;ETT;10/12/2019 00:00;70;+48.640155;+7.807838
51125;ETT;08/11/2019 00:00;80;+48.472298;-0.175322
51126;ETT;20/11/2019 00:00;70;+48.452793;+7.716730
51128;ETT;02/06/2021 00:00;70;+47.253780;-1.520972
51129;ETT;16/07/2020 00:00;90;+46.552329;+6.014143
51130;ETT;13/08/2020 00:00;80;+49.335377;+1.384338
51131;ETT;14/11/2019 00:00;80;+47.962949;+3.728577
51132;ETT;23/12/2019 00:00;90;+48.972110;+2.090438
51133;ETT;23/12/2019 00:00;50;+48.942542;+2.123953
51134;ETT;29/11/2019 00:00;50;+48.989768;+1.846032
51135;ETT;04/09/2020 14:30;90;+47.920362;+4.018639
51136;ETT;22/01/2020 00:00;80;+49.402008;+6.283412
51137;ETT;20/02/2020 00:00;80;+46.518705;-1.432076
51138;ETT;16/01/2020 00:00;80;+49.256067;-0.133090
51139;ETT;19/11/2019 00:00;90;+47.877848;+3.593981
51140;ETT;13/08/2020 00:00;80;+49.177072;+1.271833
51141;ETT;20/03/2020 00:00;90;+48.23808;+4.44000
51142;ETT;08/01/2020 00:00;80;+48.861017;+7.462815
51143;ETT;25/10/2019 00:00;80;+48.499886;-2.951411
51144;ETT;20/02/2020 00:00;80;+48.066497;+3.811309
51145;ETT;19/02/2020 00:00;70;+48.068564;+1.236447
51146;ETT;09/12/2019 00:00;50;+49.381750;+2.619439
51147;ETT;27/08/2020 00:00;80;+49.220886;+1.645147
51148;ETT;13/02/2020 00:00;90;+47.570910;+3.782027
51149;ETT;02/02/2021 15:45;90;+49.515050;+0.994715
51150;ETT;20/02/2020 00:00;80;+46.923149;-1.886588
51151;ETT;24/01/2020 00:00;80;+46.487656;-0.898579
51152;ETT;24/01/2020 00:00;80;+47.002964;-1.151521
51153;ETT;16/07/2020 00:00;80;+49.335572;+0.919475
51154;ETT;23/01/2020 00:00;80;+49.352998;+5.862701
51155;ETT;24/01/2020 00:00;80;+46.474880;-1.074161
51156;ETT;03/02/2020 00:00;80;+47.629229;+7.209705
51157;ETT;07/01/2020 00:00;90;+48.644683;+1.284010
51158;ETT;20/08/2020 00:00;80;+47.864399;+1.935635
51159;ETT;07/10/2020 00:00;70;+47.863290;+1.971511
51160;ETT;20/08/2020 00:00;70;+47.974854;+2.738750
51161;ETT;15/07/2020 00:00;70;+49.239631;-0.188739
51162;ETT;14/01/2020 00:00;90;+48.529774;+1.317324
51163;ETT;20/05/2020 11:48;90;+48.286396;+3.956241
51164;ETT;20/01/2020 00:00;90;+48.051950;+1.429908
51165;ETT;24/01/2020 00:00;90;+48.494651;+1.694792
51166;ETT;26/12/2019 00:00;70;+48.846425;+1.534733
51167;ETT;16/01/2020 00:00;70;+48.268916;+7.321013
51168;ETT;12/03/2020 00:00;80;+47.747995;+7.117650
51169;ETT;09/03/2020 00:00;90;+46.802022;+5.575895
51170;ETT;28/08/2020 00:00;80;+49.495203;+1.684884
51171;ETT;23/01/2020 00:00;90;+47.054206;+3.731440
51172;ETT;25/11/2019 00:00;50;+46.859164;-1.809982
51173;ETT;07/07/2020 00:00;70;+47.329804;+1.696772
51174;ETT;23/01/2020 00:00;80;+48.424428;-1.450238
51175;ETT;10/01/2020 00:00;80;+50.418405;+2.413996
51176;ETT;21/01/2020 00:00;90;+49.147187;+5.383376
51177;ETT;22/06/2020 00:00;90;+48.261405;+4.085178
51178;ETT;07/08/2020 00:00;80;+48.227529;+6.518401
51179;ETT;30/01/2020 00:00;80;+47.840783;-1.720915
51180;ETT;16/07/2020 00:00;80;+49.385356;+1.259784
51181;ETT;28/09/2020 00:00;90;+48.520505;+4.810169
51182;ETT;21/02/2020 00:00;70;+47.802911;+0.315505
51183;ETT;04/11/2019 00:00;80;+48.050064;-0.867470
51184;ETT;24/10/2020 00:00;80;+49.554309;+0.435647
51185;ETT;11/02/2020 10:05;70;+49.618422;+3.459102
51186;ETT;20/12/2019 00:00;50;+46.945512;+3.121233
51187;ETT;07/07/2020 00:00;50;+50.461908;+2.894868
51188;ETT;14/08/2020 00:00;80;+48.544756;-1.914274
51190;ETT;10/12/2019 00:00;90;+46.989348;+3.258549
51191;ETT;01/09/2020 00:00;80;+47.816397;+5.497677
51192;ETT;16/01/2020 00:00;70;+48.886362;-0.238231
51193;ETT;20/01/2023 00:00;50;+47.218763;-1.650254
51194;ETT;24/01/2020 00:00;50;+49.893315;+3.910781
51195;ETT;29/10/2020 00:00;70;+49.838324;+3.284178
51196;ETT;28/01/2020 00:00;80;+47.835802;+7.341602
51197;ETT;17/07/2020 00:00;70;+47.91627;+0.82506
51198;ETT;23/05/2020 00:00;80;+49.397047;+3.174093
51199;ETT;17/06/2020 00:00;90;+48.242516;+3.699671
51200;ETT;09/10/2020 14:00;80;+48.443143;+1.957466
51201;ETT;03/03/2020 00:00;90;+47.543172;+6.508859
51202;ETT;07/08/2020 00:00;90;+48.152362;+6.564044
51203;ETT;24/01/2020 00:00;80;+49.648851;+2.752146
51204;ETT;27/04/2022 13:22;70;+48.604412;+5.028737
51205;ETT;24/09/2020 13:30;50;+48.285145;+5.487235
51206;ETT;11/01/2021 00:00;90;+47.158616;+0.646876
51207;ETT;11/02/2020 10:10;80;+49.607133;+3.504562
51208;ETT;11/02/2020 00:00;80;+49.999464;+1.538539
51209;ETT;06/03/2023 00:00;50;+49.66735;+2.914974
51210;ETT;13/02/2020 00:00;50;+50.253413;+3.162564
51211;ETT;07/08/2020 00:00;80;+50.254136;+1.661584
51212;ETT;31/01/2020 00:00;90;+48.195900;+6.046958
51213;ETT;19/07/2023 09:10;90;+48.350287;+0.407359
51214;ETT;26/06/2020 12:00;80;+48.062079;-1.302181
51215;ETT;23/01/2020 00:00;80;+48.343074;-1.221384
51216;ETT;09/09/2020 00:00;80;+49.054215;+1.959700
51217;ETT;05/02/2020 00:00;80;+47.703123;+5.939888
51218;ETT;21/02/2020 00:00;80;+47.711803;+6.522589
51219;ETT;13/02/2020 00:00;70;+48.647381;-1.902344
51220;ETT;09/06/2020 00:00;90;+47.389372;+2.055002
51221;ETT;24/02/2020 00:00;80;+47.662669;+6.375459
51222;ETT;09/09/2020 00:00;80;+49.088679;+2.415471
51223;ETT;06/02/2020 00:00;90;+47.685545;+6.107895
51224;ETT;15/11/2019 00:00;80;+48.794388;+2.864322
51225;ETT;05/03/2020 00:00;90;+48.020768;-0.096186
51226;ETT;24/09/2020 15:49;90;+48.484515;+5.113142
51227;ETT;13/03/2020 00:00;80;+47.658535;+6.364061
51228;ETT;29/10/2021 00:00;80;+47.887244;+6.911139
51229;ETT;05/03/2020 00:00;80;+47.904858;-3.996853
51230;ETT;19/12/2022 10:30;80;+48.506200;-4.303587
51231;ETT;05/03/2020 00:00;80;+47.969834;-3.959823
51232;ETT;10/02/2020 00:00;50;+49.223201;+2.611601
51233;ETT;27/07/2020 16:24;80;+49.534243;+4.376005
51234;ETT;13/08/2020 00:00;80;+49.416314;+2.420211
51235;ETT;18/03/2020 00:00;50;+49.162193;+4.011483
51236;ETT;19/03/2020 00:00;90;+47.614278;-0.766068
51237;ETT;21/01/2020 00:00;90;+46.844838;+3.418052
51238;ETT;02/12/2020 10:30;80;+48.958685;+2.976440
51239;ETT;27/11/2020 00:00;80;+49.656218;+4.886550
51240;ETT;27/11/2020 00:00;80;+49.675369;+5.092511
51241;ETT;11/03/2020 11:30;80;+48.764821;-3.079707
51242;ETT;06/03/2020 00:00;80;+46.611819;-1.039448
51243;ETT;17/07/2020 00:00;70;+47.070678;-0.901965
51244;ETT;25/06/2020 00:00;80;+48.846424;+7.207202
51245;ETT;22/09/2020 00:00;80;+47.467291;+6.097632
51246;ETT;24/06/2020 00:00;50;+46.993506;+2.169022
51247;ETT;04/07/2023 18:00;80;+48.416706;-2.842867
51248;ETT;12/06/2020 00:00;90;+47.204714;+2.319611
51249;ETT;06/03/2020 00:00;70;+46.719342;-1.672903
51250;ETT;17/07/2020 00:00;90;+47.530024;-0.420395
51251;ETT;06/03/2020 00:00;80;+46.928604;-1.261893
51252;ETT;31/05/2021 00:00;90;+48.78429;+5.19624
51253;ETT;06/03/2020 00:00;80;+46.615584;-1.355113
51254;ETT;03/03/2020 00:00;80;+48.640378;+6.904940
51255;ETT;01/03/2023 00:00;90;+48.746032;-0.243334
51256;ETT;18/06/2020 00:00;50;+47.722508;+6.877833
51257;ETT;27/07/2020 20:25;90;+48.748866;+5.120951
51258;ETT;24/09/2021 14:00;90;+49.181530;+0.227022
51259;ETT;09/03/2020 00:00;50;+47.488620;-0.509512
51260;ETT;08/12/2020 00:00;80;+48.800175;-1.523602
51261;ETT;18/06/2020 00:00;70;+47.012063;+2.727598
51262;ETT;12/06/2020 00:00;70;+47.013140;+2.722533
51263;ETT;11/09/2020 00:00;50;+48.917714;+5.240145
51264;ETT;10/06/2020 00:00;50;+48.65226;+0.761
51265;ETT;25/06/2020 00:00;70;+48.911861;-0.489098
51266;ETT;14/08/2023 00:00;80;+48.980755;+6.747584
51267;ETT;29/06/2020 15:00;90;+48.457419;+0.546958
51268;ETT;04/06/2020 00:00;70;+48.840292;-0.987786
51269;ETT;10/07/2020 00:00;80;+48.922373;+7.108285
51270;ETT;23/12/2020 00:00;80;+49.698030;+3.270358
51271;ETT;13/09/2021 00:00;80;+49.863192;+4.629589
51272;ETT;12/08/2020 00:00;80;+46.812743;+6.363780
51273;ETT;12/08/2020 00:00;80;+46.812857;+6.363665
51274;ETT;06/07/2020 00:00;90;+47.283775;+6.821357
51275;ETT;09/07/2020 00:00;70;+47.132307;+6.558547
51276;ETT;04/09/2020 00:00;50;+47.465136;+6.702792
51277;ETT;29/10/2020 00:00;90;+46.978893;+6.441604
51278;ETT;26/02/2020 00:00;80;+47.743056;+2.014745
51279;ETT;23/03/2020 00:00;70;+48.94735;+4.36043
51280;ETT;26/08/2020 00:00;90;+47.142314;+6.375610
51281;ETT;15/07/2020 00:00;90;+47.483614;+0.767494
51282;ETT;01/10/2020 00:00;90;+47.437343;+5.110995
51283;ETT;07/08/2020 00:00;80;+48.078801;+6.787159
51284;ETT;01/12/2020 10:30;70;+47.222135;+5.961589
51285;ETT;19/08/2020 00:00;80;+48.743296;+0.85396
51286;ETT;26/06/2020 00:00;90;+46.632641;+1.256907
51287;ETT;11/06/2020 00:00;80;+48.274769;-1.151327
51288;ETT;21/12/2020 00:00;80;+48.542907;+1.546044
51289;ETT;06/11/2020 00:00;90;+47.441320;+5.875510
51290;ETT;21/08/2020 00:00;90;+47.173073;+5.495417
51291;ETT;08/12/2020 00:00;80;+48.385123;+6.944089
51292;ETT;11/08/2020 00:00;80;+48.241622;-3.336902
51293;ETT;16/02/2021 00:00;90;+47.560403;+0.609798
51294;ETT;06/03/2020 00:00;80;+46.698486;-1.350469
51295;ETT;10/11/2020 00:00;80;+48.719662;+3.534204
51296;ETT;30/09/2020 00:00;80;+49.938251;+3.244199
51297;ETT;10/07/2020 00:00;80;+48.645602;-3.005312
51298;ETT;10/07/2020 00:00;90;+48.101444;-2.262687
51299;ETT;15/07/2020 00:00;70;+49.176793;-0.514998
51300;ETT;08/09/2020 00:00;110;+49.743353;+2.677186
51301;ETT;27/07/2020 20:00;90;+47.331726;+6.365523
51302;ETT;07/09/2020 00:00;80;+47.433976;-1.827675
51303;ETT;26/06/2020 00:00;90;+46.791485;+1.597762
51304;ETT;26/06/2020 00:00;80;+46.977075;+2.069324
51305;ETT;17/07/2020 00:00;90;+47.295995;+2.783980
51306;ETT;17/06/2020 15:00;80;+47.114258;+2.611661
51307;ETT;20/07/2020 00:00;90;+49.003139;-0.048771
51308;ETT;18/12/2020 11:30;80;+48.746216;+0.989410
51310;ETT;03/09/2020 00:00;70;+47.353650;-1.254716
51311;ETT;22/06/2023 00:00;80;+48.987931;+6.774012
51312;ETT;04/12/2020 09:00;90;+47.959867;+5.273529
51313;ETT;30/10/2020 00:00;80;+47.787705;-3.453169
51314;ETT;01/12/2020 11:30;90;+46.97565;+1.16756
51315;ETT;17/06/2021 00:00;50;+49.204557;+1.864966
51316;ETT;29/01/2021 13:30;50;+49.402358;+2.970817
51317;ETT;14/05/2021 00:00;50;+49.396919;+3.062830
51318;ETT;07/09/2022 00:00;50;+49.531131;+3.106615
51319;ETT;25/05/2021 00:00;80;+49.592024;+3.003742
51320;ETT;29/09/2021 00:00;50;+49.402859;+3.011194
51321;ETT;21/05/2021 00:00;70;+49.392154;+2.798191
51322;ETT;17/11/2021 00:00;50;+49.184661;+2.895344
51324;ETT;18/01/2022 00:00;50;+49.216903;+2.422571
51325;ETT;30/08/2021 20:30;80;+49.243374;+2.495768
51326;ETT;10/05/2021 00:00;90;+49.204642;+2.630713
51327;ETT;10/03/2022 00:00;50;+49.089203;+2.75341
51328;ETT;26/03/2021 00:00;70;+49.630205;+2.359971
51330;ETT;23/06/2021 00:00;80;+49.490743;+2.312582
51331;ETT;04/04/2022 00:00;80;+49.562200;+2.565169
51332;ETT;20/12/2021 00:00;50;+49.266354;+2.585842
51333;ETT;24/06/2021 10:00;50;+49.315373;+2.738204
51334;ETT;13/07/2021 00:00;50;+49.122743;+2.533166
51335;ETT;15/07/2021 00:00;50;+49.226934;+2.348665
51336;ETT;23/06/2021 00:00;50;+49.226053;+2.765501
51337;ETT;24/06/2021 00:00;50;+49.117928;+3.064488
51338;ETT;28/01/2021 14:30;50;+49.198061;+2.846526
51339;ETT;16/09/2021 06:50;50;+49.234973;+2.856629
51340;ETT;28/02/2022 00:00;50;+49.121554;+2.857849
51341;ETT;30/07/2021 00:00;50;+49.235132;+2.987522
51342;ETT;12/07/2021 00:00;50;+49.111055;+2.605110
51343;ETT;12/02/2021 00:00;50;+49.242445;+2.129476
51344;ETT;21/12/2021 00:00;50;+49.342470;+2.096667
51345;ETT;26/12/2022 00:00;70;+48.774596;+2.608629
51346;ETT;06/04/2021 00:00;50;+49.354681;+2.176710
51347;ETT;12/07/2021 00:00;80;+49.604913;+2.720967
51348;ETT;30/07/2021 00:00;50;+49.434799;+2.642583
51349;ETT;16/11/2021 00:00;50;+49.418200;+1.943156
51350;ETT;22/09/2020 00:00;90;+47.565818;+6.276614
51351;ETT;03/08/2020 00:00;80;+48.004992;+0.370729
51352;ETT;08/02/2021 00:00;80;+47.916780;+0.073195
51353;ETT;01/12/2020 15:30;80;+49.580283;+0.730021
51354;ETT;31/07/2020 14:30;90;+48.305176;+2.508640
51355;ETT;23/11/2020 00:00;70;+47.918051;+3.713036
51356;ETT;15/01/2021 14:30;90;+49.403242;+2.669548
51357;ETT;14/12/2020 00:00;90;+46.998681;+4.797964
51358;ETT;21/10/2020 00:00;90;+46.935249;+4.669236
51359;ETT;20/11/2020 11:00;90;+47.051931;+6.648888
51360;ETT;20/01/2021 00:00;70;+48.586077;-1.90817
51361;ETT;08/12/2020 00:00;80;+49.981997;+1.601011
51362;ETT;14/02/2023 00:00;90;+48.65295;-0.5008
51363;ETT;10/03/2023 00:00;90;+48.72395;+0.65509
51364;ETT;25/01/2023 00:00;50;+47.213901;+2.101499
51365;ETT;30/10/2020 00:00;80;+49.214644;+1.593250
51366;ETT;09/09/2021 00:00;70;+49.397167;+2.124968
51367;ETT;23/02/2023 00:00;80;+49.064130;+1.031071
51368;ETT;16/11/2020 00:00;80;+47.381252;+0.767416
51369;ETT;23/03/2021 00:00;70;+47.447281;+0.613059
51370;ETT;08/05/2021 00:00;70;+48.454849;-2.648904
51371;ETT;24/11/2020 00:00;90;+48.461039;+3.896049
51372;ETT;03/12/2020 13:00;50;+47.512258;+3.840141
51373;ETT;10/03/2021 00:00;90;+49.23639;+3.980107
51374;ETT;08/12/2020 00:00;80;+48.71900;-1.409570
51375;ETT;28/10/2021 00:00;80;+48.346649;-2.495028
51376;ETT;14/09/2021 16:20;50;+48.983066;+2.362558
51377;ETT;04/01/2021 00:00;80;+48.493629;+3.885719
51378;ETT;26/07/2021 00:00;50;+48.966957;+6.549284
51379;ETT;10/03/2021 00:00;50;+46.86836;+5.716326
51380;ETT;23/03/2021 00:00;70;+48.923728;+6.038174
51381;ETT;20/12/2021 00:00;50;+49.258724;+4.075371
51382;ETT;08/12/2021 00:00;50;+49.414119;+2.066863
51383;ETT;07/04/2022 00:00;80;+49.489118;+2.149730
51384;ETT;13/01/2022 00:00;50;+49.176302;+2.226707
51386;ETT;14/06/2021 00:00;90;+49.16919;+1.75875
51387;ETT;17/03/2021 00:00;80;+49.517695;+3.753013
51388;ETT;19/03/2021 15:55;50;+49.392438;+2.207859
51389;ETT;19/05/2021 00:00;70;+49.238470;+6.067102
51390;ETT;16/05/2022 00:00;70;+48.872411;+2.433814
51391;ETT;23/06/2021 00:00;70;+47.254427;-1.522285
51392;ETT;09/07/2021 00:00;80;+49.535375;+2.947051
51393;ETT;08/03/2021 09:20;50;+49.293395;+2.570495
51394;ETT;05/05/2021 13:00;70;+49.674682;+1.910639
51395;ETT;27/01/2021 00:00;90;+48.086391;-3.55019
51396;ETT;19/02/2021 16:30;70;+48.313731;-3.148665
51397;ETT;28/10/2021 00:00;50;+49.588354;+2.005227
51398;ETT;21/06/2021 12:00;90;+47.196946;+6.173395
51399;ETT;17/08/2021 00:00;70;+48.418385;-0.008779
51400;ETT;04/10/2021 00:00;50;+47.421872;-1.297381
51401;ETT;28/07/2021 20:00;50;+48.640497;+6.253813
51402;ETT;16/09/2021 09:15;80;+49.508427;+2.016528
51403;ETT;07/09/2021 00:00;50;+49.562244;+1.911258
51404;ETT;05/05/2021 15:55;50;+49.432336;+2.043956
51405;ETT;10/03/2022 00:00;50;+49.430833;+2.837027
51406;ETT;12/07/2021 14:30;50;+47.129494;+6.569194
51407;ETT;14/06/2023 12:05;80;+49.562536;+3.643757
51408;ETT;19/05/2021 00:00;70;+48.725181;+3.837921
51409;ETT;26/05/2021 20:00;80;+48.134441;+1.340886
51410;ETT;17/05/2021 15:05;80;+49.140137;+0.652221
51411;ETT;21/05/2021 00:00;50;+47.75802;+7.35231
51412;ETT;13/07/2021 00:00;90;+47.863370;-2.819390
51413;ETT;13/07/2021 00:00;90;+47.739729;-2.438225
51414;ETT;26/11/2021 00:00;80;+47.334601;+3.346620
51415;ETT;02/07/2021 11:35;80;+48.380434;-2.494375
51416;ETT;02/08/2021 00:00;50;+49.317395;+1.774467
51417;ETT;17/06/2021 11:15;70;+48.489933;-1.737007
51418;ETT;08/12/2021 00:00;50;+49.457021;+2.006000
51419;ETT;30/12/2021 20:25;90;+48.811349;-0.820459
51420;ETT;12/07/2021 10:40;70;+48.774420;+2.150212
51421;ETT;06/08/2021 00:00;90;+47.53231;+0.83987
51422;ETT;28/06/2021 14:20;80;+50.533493;+2.605234
51423;ETT;24/11/2021 00:00;80;+49.11601;+6.305216
51424;ETT;29/07/2021 11:25;70;+48.138589;+5.050104
51425;ETT;22/10/2021 15:00;90;+48.267371;+4.610399
51426;ETT;11/03/2022 00:00;80;+49.472644;+2.079106
51427;ETT;22/09/2021 00:00;80;+49.680722;+3.057832
51428;ETT;25/08/2021 10:40;70;+49.469401;+0.950324
51429;ETT;22/09/2021 00:00;50;+49.665077;+1.812756
51430;ETT;27/06/2022 00:00;50;+48.769956;+2.424164
51431;ETT;04/10/2021 12:00;50;+50.213211;+2.559376
51432;ETT;24/12/2021 00:00;70;+48.77157;+1.16163
51433;ETT;13/12/2021 20:00;50;+48.45466;+4.96261
51434;ETT;30/12/2021 00:00;50;+46.734461;+2.524086
51435;ETT;03/11/2021 00:00;80;+47.849181;+3.624761
51436;ETT;15/11/2021 00:00;50;+49.241198;+3.031432
51437;ETT;18/11/2021 08:50;80;+48.390184;-2.627093
51438;ETT;08/12/2021 00:00;70;+49.367317;+2.24661
51439;ETT;09/12/2021 11:00;70;+47.740189;+3.605225
51440;ETT;15/07/2022 00:00;50;+49.872571;+4.378160
51441;ETT;21/03/2022 00:00;50;+49.33497;+2.19774
51442;ETT;21/12/2021 00:00;80;+49.217701;+2.231924
51443;ETT;14/12/2021 00:00;70;+48.706823;+4.655652
51444;ETT;07/04/2022 00:00;90;+49.451860;+2.099796
51445;ETT;28/03/2023 00:00;90;+49.249471;+2.481862
51446;ETT;21/03/2022 00:00;50;+49.437224;+2.071638
51447;ETT;27/06/2022 00:00;50;+48.76507;+2.491458
51448;ETT;29/09/2022 00:00;90;+48.204396;+1.939929
51449;ETT;23/02/2022 00:00;90;+48.761577;-0.682759
51450;ETT;12/07/2022 00:00;80;+49.528186;+1.847365
51451;ETT;14/02/2022 00:00;90;+46.379674;+5.807051
51452;ETT;15/02/2022 00:00;90;+47.936230;+3.234941
51453;ETT;28/10/2022 00:00;90;+47.953805;+3.308807
51454;ETT;21/03/2022 00:00;50;+49.457949;+2.213062
51455;ETT;19/09/2022 00:00;70;+48.968113;+6.297874
51456;ETT;24/02/2022 00:00;80;+49.55166;-1.757078
51457;ETT;21/03/2022 00:00;80;+49.44409;-1.710101
51458;ETT;03/06/2022 00:00;80;+49.315404;+2.626420
51459;ETT;11/03/2022 00:00;50;+50.713072;+2.631861
51460;ETT;25/10/2022 00:00;50;+48.910063;+2.385904
51461;ETT;20/04/2022 15:45;50;+50.176937;+2.456080
51462;ETT;16/05/2022 00:00;80;+48.836610;-1.466605
51463;ETT;13/04/2022 00:00;90;+50.350422;+3.060967
51464;ETT;31/10/2022 00:00;70;+47.872881;-2.494171
51465;ETT;06/08/2025 00:00;70;+47.905096;-2.520657
51466;ETT;25/10/2022 15:00;90;+48.344071;+4.205523
51467;ETT;10/02/2023 00:00;50;+49.535730;+1.869624
51468;ETT;16/05/2022 00:00;50;+49.592112;+3.112447
51469;ETT;07/10/2022 08:30;80;+48.987933;+6.338204
51470;ETT;25/11/2022 00:00;80;+48.997135;+6.470796
51471;ETT;14/11/2022 00:00;50;+49.293690;+2.604695
51472;ETT;19/08/2022 17:00;50;+48.679266;+1.966077
51473;ETT;05/07/2022 00:00;50;+49.598758;+1.954970
51475;ETT;30/09/2022 09:25;90;+48.57775;-0.34848
51476;ETT;10/10/2022 00:00;50;+46.81885;+3.0279
51477;ETT;07/09/2022 15:00;90;+46.939843;+6.208640
51478;ETT;07/12/2022 00:00;50;+49.248011;+1.553135
51479;ETT;28/07/2022 00:00;50;+48.883957;+2.487637
51480;ETT;29/09/2022 00:00;50;+48.951696;+2.338835
51481;ETT;10/03/2023 00:00;50;+49.068092;+1.172753
51482;ETT;17/06/2022 00:00;70;+48.705725;+4.660238
51483;ETT;21/11/2022 00:00;80;+49.586639;+2.137984
51484;ETT;29/09/2022 00:00;50;+48.745702;+2.020779
51485;ETT;31/10/2022 00:00;80;+48.742412;+2.051544
51486;ETT;01/09/2022 00:00;80;+47.249729;+5.088448
51487;ETT;14/11/2023 13:00;50;+48.571047;+7.786938
51488;ETT;28/07/2022 00:00;50;+48.427032;+7.658851
51489;ETT;21/07/2022 19:00;50;+48.926333;+2.351387
51490;ETT;23/11/2022 08:00;70;+49.63208;+0.809839
51491;ETT;24/11/2022 20:10;50;+50.176387;+3.952864
51492;ETT;31/10/2022 00:00;90;+48.017280;-2.794020
51493;ETT;14/04/2023 00:00;80;+47.793029;-3.340931
51494;ETT;14/12/2022 00:00;90;+47.887885;-3.339653
51495;ETT;02/02/2023 00:00;70;+49.076334;+6.528353
51496;ETT;01/02/2023 00:00;90;+48.364078;+0.563328
51497;ETT;14/02/2023 00:00;80;+49.057661;+6.561798
51498;ETT;02/02/2023 00:00;80;+49.090724;+6.509788
51499;ETT;16/02/2023 00:00;70;+49.257493;+1.716972
51500;ETT;17/11/2022 00:00;70;+48.731288;+2.239776
51501;ETT;22/09/2023 00:00;80;+48.727623;+2.548477
51502;ETT;26/10/2022 00:00;50;+47.984455;+3.732736
51503;ETT;17/11/2022 00:00;50;+48.749116;-0.017789
51504;ETT;03/02/2023 00:00;80;+49.018765;+6.201986
51505;ETT;08/11/2022 09:30;50;+49.137177;+5.43413
51506;ETT;01/02/2023 00:00;70;+48.784402;+2.565264
51507;ETT;19/07/2023 09:10;90;+48.364747;+0.651123
51508;ETT;29/06/2023 00:00;90;+48.799942;-0.243727
51509;ETT;20/07/2023 00:00;90;+47.099447;+6.043021
51510;ETT;22/09/2023 00:00;80;+49.118258;+6.762686
51511;ETT;30/06/2023 00:00;90;+48.555919;+0.55757
51512;ETT;30/03/2023 00:00;70;+49.11173;+6.703765
51513;ETT;30/03/2023 00:00;90;+49.110561;+6.719677
51514;ETT;13/02/2023 00:00;70;+49.442350;+5.949428
51515;ETT;09/02/2023 00:00;70;+49.457781;+5.961199
51516;ETT;15/02/2023 00:00;70;+48.707931;+1.916715
